"time","temp","feels","wind","gust","rain","humidity","cloud","pressure","vis","date"
"09:00","11 °c","9 °c","13 km/h from WSW","15 km/h","0.0 mm","73%","17%","1022 mb",Excellent,"2019-09-16"
"12:00","14 °c","12 °c","19 km/h from W","22 km/h","0.0 mm","64%","49%","1023 mb",Excellent,"2019-09-16"
"15:00","14 °c","12 °c","23 km/h from WNW","28 km/h","0.0 mm","63%","84%","1023 mb",Excellent,"2019-09-16"
"18:00","11 °c","9 °c","17 km/h from W","27 km/h","0.0 mm","72%","43%","1023 mb",Excellent,"2019-09-16"
"21:00","9 °c","7 °c","14 km/h from WSW","24 km/h","0.0 mm","82%","3%","1024 mb",Excellent,"2019-09-16"
"00:00","8 °c","6 °c","13 km/h from WSW","22 km/h","0.0 mm","84%","2%","1025 mb",Excellent,"2019-09-17"
"03:00","7 °c","5 °c","12 km/h from WSW","22 km/h","0.0 mm","87%","6%","1024 mb",Excellent,"2019-09-17"
"06:00","7 °c","4 °c","11 km/h from WSW","21 km/h","0.0 mm","90%","48%","1025 mb",Excellent,"2019-09-17"
"09:00","11 °c","10 °c","14 km/h from WNW","17 km/h","0.0 mm","69%","3%","1026 mb",Excellent,"2019-09-17"
"12:00","14 °c","13 °c","13 km/h from WNW","14 km/h","0.0 mm","63%","38%","1026 mb",Excellent,"2019-09-17"
"15:00","15 °c","14 °c","11 km/h from W","13 km/h","0.0 mm","62%","100%","1026 mb",Excellent,"2019-09-17"
"18:00","11 °c","10 °c","10 km/h from WSW","18 km/h","0.0 mm","76%","89%","1026 mb",Excellent,"2019-09-17"
"21:00","10 °c","9 °c","8 km/h from W","11 km/h","0.1 mm","84%","74%","1027 mb",Excellent,"2019-09-17"
"00:00","9 °c","9 °c","4 km/h from SW","7 km/h","0.0 mm","74%","67%","1029 mb",Excellent,"2019-09-18"
"03:00","9 °c","9 °c","5 km/h from SW","8 km/h","0.0 mm","73%","75%","1029 mb",Excellent,"2019-09-18"
"06:00","9 °c","8 °c","7 km/h from SW","11 km/h","0.0 mm","72%","67%","1029 mb",Excellent,"2019-09-18"
"09:00","12 °c","10 °c","13 km/h from WSW","17 km/h","0.0 mm","68%","46%","1030 mb",Excellent,"2019-09-18"
"12:00","15 °c","15 °c","17 km/h from WSW","19 km/h","0.0 mm","68%","41%","1029 mb",Excellent,"2019-09-18"
"15:00","17 °c","17 °c","15 km/h from W","19 km/h","0.0 mm","69%","51%","1029 mb",Excellent,"2019-09-18"
"18:00","14 °c","13 °c","13 km/h from WSW","23 km/h","0.0 mm","82%","45%","1029 mb",Excellent,"2019-09-18"
"21:00","11 °c","9 °c","11 km/h from WSW","21 km/h","0.0 mm","90%","16%","1031 mb",Excellent,"2019-09-18"
"00:00","10 °c","9 °c","9 km/h from SW","18 km/h","0.0 mm","94%","49%","1030 mb",Excellent,"2019-09-19"
"03:00","10 °c","9 °c","8 km/h from SW","15 km/h","0.0 mm","95%","58%","1029 mb",Poor,"2019-09-19"
"06:00","9 °c","8 °c","8 km/h from SW","15 km/h","0.0 mm","95%","54%","1030 mb",Poor,"2019-09-19"
"09:00","13 °c","13 °c","8 km/h from WSW","9 km/h","0.0 mm","88%","45%","1030 mb",Excellent,"2019-09-19"
"12:00","17 °c","17 °c","9 km/h from WSW","10 km/h","0.0 mm","75%","23%","1030 mb",Excellent,"2019-09-19"
"15:00","18 °c","18 °c","10 km/h from WSW","12 km/h","0.0 mm","72%","64%","1029 mb",Excellent,"2019-09-19"
"18:00","16 °c","16 °c","9 km/h from WSW","13 km/h","0.0 mm","81%","3%","1029 mb",Excellent,"2019-09-19"
"21:00","14 °c","14 °c","9 km/h from SW","13 km/h","0.0 mm","86%","1%","1029 mb",Excellent,"2019-09-19"
"00:00","12 °c","11 °c","9 km/h from SW","15 km/h","0.0 mm","91%","9%","1028 mb",Excellent,"2019-09-20"
"03:00","12 °c","11 °c","8 km/h from SW","14 km/h","0.0 mm","92%","10%","1027 mb",Excellent,"2019-09-20"
"06:00","12 °c","11 °c","6 km/h from SW","11 km/h","0.0 mm","91%","3%","1025 mb",Excellent,"2019-09-20"
"09:00","17 °c","17 °c","6 km/h from SW","6 km/h","0.0 mm","77%","0%","1025 mb",Excellent,"2019-09-20"
"12:00","21 °c","21 °c","3 km/h from SSW","3 km/h","0.0 mm","62%","6%","1023 mb",Excellent,"2019-09-20"
"15:00","21 °c","21 °c","8 km/h from E","9 km/h","0.0 mm","67%","2%","1021 mb",Excellent,"2019-09-20"
"18:00","17 °c","17 °c","5 km/h from ENE","8 km/h","0.0 mm","84%","3%","1019 mb",Excellent,"2019-09-20"
"21:00","16 °c","16 °c","6 km/h from E","10 km/h","0.0 mm","88%","3%","1019 mb",Excellent,"2019-09-20"
"00:00","16 °c","16 °c","5 km/h from ENE","6 km/h","0.0 mm","88%","0%","1018 mb",Excellent,"2019-09-21"
"03:00","14 °c","14 °c","6 km/h from E","9 km/h","0.0 mm","88%","0%","1016 mb",Excellent,"2019-09-21"
"06:00","12 °c","12 °c","9 km/h from ENE","14 km/h","0.0 mm","84%","2%","1014 mb",Excellent,"2019-09-21"
"09:00","15 °c","15 °c","13 km/h from E","17 km/h","0.0 mm","70%","4%","1013 mb",Excellent,"2019-09-21"
"12:00","19 °c","19 °c","18 km/h from ESE","22 km/h","0.0 mm","54%","7%","1012 mb",Excellent,"2019-09-21"
"15:00","20 °c","20 °c","14 km/h from ESE","17 km/h","0.0 mm","56%","1%","1009 mb",Excellent,"2019-09-21"
"18:00","18 °c","18 °c","11 km/h from ENE","23 km/h","0.0 mm","74%","14%","1009 mb",Excellent,"2019-09-21"
"21:00","15 °c","15 °c","10 km/h from NE","21 km/h","0.0 mm","85%","15%","1009 mb",Excellent,"2019-09-21"
"00:00","10 °c","9 °c","8 km/h from NNE","15 km/h","0.0 mm","91%","25%","1007 mb",Excellent,"2019-09-22"
"03:00","10 °c","10 °c","6 km/h from NE","12 km/h","0.0 mm","93%","44%","1005 mb",Excellent,"2019-09-22"
"06:00","11 °c","10 °c","8 km/h from NNE","13 km/h","0.0 mm","93%","46%","1004 mb",Excellent,"2019-09-22"
"09:00","14 °c","14 °c","12 km/h from NE","14 km/h","0.0 mm","84%","80%","1003 mb",Excellent,"2019-09-22"
"12:00","16 °c","16 °c","13 km/h from NE","15 km/h","0.0 mm","85%","100%","1002 mb",Excellent,"2019-09-22"
"15:00","17 °c","17 °c","15 km/h from ENE","19 km/h","0.7 mm","86%","86%","1000 mb",Excellent,"2019-09-22"
"18:00","14 °c","14 °c","10 km/h from ENE","15 km/h","0.8 mm","94%","84%","1001 mb",Excellent,"2019-09-22"
"21:00","10 °c","10 °c","4 km/h from SW","5 km/h","1.0 mm","94%","100%","1002 mb",Excellent,"2019-09-22"
"00:00","14 °c","14 °c","5 km/h from SW","8 km/h","4.1 mm","96%","72%","1003 mb",Excellent,"2019-09-23"
"03:00","14 °c","13 °c","9 km/h from SSW","14 km/h","0.8 mm","92%","86%","1004 mb",Excellent,"2019-09-23"
"06:00","12 °c","12 °c","6 km/h from SSW","10 km/h","0.7 mm","93%","75%","1005 mb",Good,"2019-09-23"
"09:00","15 °c","14 °c","10 km/h from SW","11 km/h","0.0 mm","86%","97%","1005 mb",Excellent,"2019-09-23"
"12:00","16 °c","16 °c","13 km/h from SSW","15 km/h","0.0 mm","74%","47%","1006 mb",Excellent,"2019-09-23"
"15:00","17 °c","17 °c","14 km/h from SSW","16 km/h","0.0 mm","63%","8%","1005 mb",Excellent,"2019-09-23"
"18:00","14 °c","14 °c","9 km/h from SSE","14 km/h","0.0 mm","74%","24%","1003 mb",Excellent,"2019-09-23"
"21:00","14 °c","13 °c","15 km/h from SE","21 km/h","0.0 mm","75%","89%","1003 mb",Excellent,"2019-09-23"
"00:00","14 °c","14 °c","9 km/h from ESE","13 km/h","0.4 mm","86%","100%","1002 mb",Poor,"2019-09-24"
"03:00","14 °c","15 °c","4 km/h from ENE","6 km/h","1.1 mm","92%","64%","1000 mb",Excellent,"2019-09-24"
"06:00","14 °c","14 °c","7 km/h from ENE","10 km/h","1.1 mm","96%","99%","999 mb",Excellent,"2019-09-24"
"09:00","16 °c","16 °c","10 km/h from E","11 km/h","0.1 mm","88%","55%","998 mb",Excellent,"2019-09-24"
"12:00","17 °c","17 °c","14 km/h from E","17 km/h","0.0 mm","84%","87%","997 mb",Excellent,"2019-09-24"
"15:00","16 °c","16 °c","14 km/h from E","20 km/h","2.3 mm","90%","81%","996 mb",Excellent,"2019-09-24"
"18:00","15 °c","14 °c","13 km/h from ENE","23 km/h","6.8 mm","96%","100%","995 mb",Good,"2019-09-24"
"21:00","14 °c","14 °c","11 km/h from ENE","14 km/h","6.7 mm","97%","100%","995 mb",Good,"2019-09-24"
"00:00","14 °c","14 °c","6 km/h from ENE","7 km/h","3.5 mm","98%","100%","995 mb",Good,"2019-09-25"
"03:00","14 °c","14 °c","3 km/h from S","4 km/h","1.1 mm","96%","100%","995 mb",Excellent,"2019-09-25"
"06:00","14 °c","14 °c","6 km/h from S","8 km/h","0.0 mm","94%","100%","996 mb",Poor,"2019-09-25"
"09:00","15 °c","15 °c","6 km/h from S","7 km/h","1.0 mm","90%","69%","997 mb",Excellent,"2019-09-25"
"12:00","18 °c","18 °c","1 km/h from SE","2 km/h","0.0 mm","72%","85%","999 mb",Excellent,"2019-09-25"
"15:00","17 °c","17 °c","6 km/h from ENE","8 km/h","0.4 mm","79%","51%","999 mb",Excellent,"2019-09-25"
"18:00","16 °c","16 °c","5 km/h from SE","8 km/h","0.0 mm","84%","76%","999 mb",Excellent,"2019-09-25"
"21:00","15 °c","14 °c","8 km/h from S","12 km/h","0.3 mm","88%","69%","999 mb",Excellent,"2019-09-25"
"00:00","14 °c","14 °c","8 km/h from ESE","13 km/h","0.1 mm","90%","82%","996 mb",Excellent,"2019-09-26"
"03:00","14 °c","14 °c","5 km/h from E","8 km/h","0.8 mm","92%","55%","994 mb",Excellent,"2019-09-26"
"06:00","14 °c","13 °c","11 km/h from ESE","16 km/h","0.0 mm","91%","68%","992 mb",Excellent,"2019-09-26"
"09:00","14 °c","13 °c","20 km/h from SW","26 km/h","3.3 mm","88%","71%","992 mb",Excellent,"2019-09-26"
"12:00","15 °c","13 °c","25 km/h from WSW","30 km/h","0.0 mm","72%","39%","992 mb",Excellent,"2019-09-26"
"15:00","15 °c","13 °c","24 km/h from SW","30 km/h","0.4 mm","70%","53%","993 mb",Excellent,"2019-09-26"
"18:00","12 °c","11 °c","14 km/h from SW","22 km/h","0.3 mm","78%","65%","993 mb",Excellent,"2019-09-26"
"21:00","8 °c","8 °c","14 km/h from SSW","21 km/h","0.0 mm","79%","43%","994 mb",Excellent,"2019-09-26"
"00:00","11 °c","10 °c","13 km/h from SSW","20 km/h","0.0 mm","89%","69%","994 mb",Excellent,"2019-09-27"
"03:00","10 °c","8 °c","11 km/h from SSW","17 km/h","0.0 mm","91%","52%","994 mb",Excellent,"2019-09-27"
"06:00","9 °c","8 °c","9 km/h from SSW","14 km/h","0.0 mm","90%","53%","993 mb",Excellent,"2019-09-27"
"09:00","12 °c","12 °c","5 km/h from E","6 km/h","0.2 mm","81%","93%","993 mb",Excellent,"2019-09-27"
"12:00","12 °c","11 °c","10 km/h from E","11 km/h","1.6 mm","90%","100%","992 mb",Excellent,"2019-09-27"
"15:00","12 °c","11 °c","8 km/h from WNW","9 km/h","1.8 mm","93%","100%","992 mb",Good,"2019-09-27"
"18:00","10 °c","8 °c","14 km/h from W","20 km/h","0.0 mm","88%","100%","993 mb",Excellent,"2019-09-27"
"21:00","10 °c","8 °c","16 km/h from WSW","26 km/h","0.0 mm","88%","61%","996 mb",Excellent,"2019-09-27"
"00:00","10 °c","8 °c","13 km/h from SW","22 km/h","0.0 mm","91%","46%","997 mb",Excellent,"2019-09-28"
"03:00","10 °c","10 °c","6 km/h from SW","9 km/h","0.4 mm","92%","100%","997 mb",Poor,"2019-09-28"
"06:00","11 °c","11 °c","3 km/h from ESE","3 km/h","2.9 mm","94%","100%","996 mb",Good,"2019-09-28"
"09:00","12 °c","12 °c","5 km/h from WSW","6 km/h","1.5 mm","90%","100%","998 mb",Excellent,"2019-09-28"
"12:00","13 °c","13 °c","9 km/h from NW","10 km/h","1.5 mm","81%","77%","1000 mb",Excellent,"2019-09-28"
"15:00","15 °c","14 °c","14 km/h from W","16 km/h","0.1 mm","75%","87%","1001 mb",Excellent,"2019-09-28"
"18:00","13 °c","12 °c","11 km/h from SW","17 km/h","0.0 mm","85%","12%","1001 mb",Excellent,"2019-09-28"
"21:00","11 °c","10 °c","8 km/h from SW","13 km/h","0.0 mm","89%","28%","1002 mb",Excellent,"2019-09-28"
"00:00","11 °c","11 °c","2 km/h from ENE","3 km/h","0.0 mm","89%","30%","1001 mb",Excellent,"2019-09-29"
"03:00","10 °c","9 °c","10 km/h from ENE","15 km/h","0.0 mm","91%","97%","999 mb",Excellent,"2019-09-29"
"06:00","11 °c","9 °c","18 km/h from NE","23 km/h","0.0 mm","91%","100%","997 mb",Excellent,"2019-09-29"
"09:00","12 °c","9 °c","20 km/h from NE","24 km/h","0.3 mm","90%","100%","997 mb",Excellent,"2019-09-29"
"12:00","14 °c","12 °c","17 km/h from NE","20 km/h","0.0 mm","77%","81%","998 mb",Excellent,"2019-09-29"
"15:00","14 °c","13 °c","13 km/h from NE","15 km/h","0.3 mm","76%","81%","1000 mb",Excellent,"2019-09-29"
"18:00","12 °c","12 °c","0 km/h from SE","1 km/h","0.0 mm","86%","36%","1002 mb",Excellent,"2019-09-29"
"21:00","11 °c","11 °c","6 km/h from WSW","10 km/h","0.1 mm","88%","80%","1004 mb",Excellent,"2019-09-29"
"00:00","11 °c","10 °c","7 km/h from SW","10 km/h","0.3 mm","89%","81%","1005 mb",Excellent,"2019-09-30"
"03:00","11 °c","10 °c","7 km/h from WSW","10 km/h","0.1 mm","90%","53%","1006 mb",Excellent,"2019-09-30"
"06:00","9 °c","8 °c","6 km/h from SW","10 km/h","0.1 mm","91%","82%","1006 mb",Excellent,"2019-09-30"
"09:00","12 °c","12 °c","6 km/h from WSW","6 km/h","0.0 mm","85%","54%","1008 mb",Excellent,"2019-09-30"
"12:00","15 °c","15 °c","4 km/h from ENE","5 km/h","0.0 mm","73%","76%","1008 mb",Excellent,"2019-09-30"
"15:00","11 °c","9 °c","24 km/h from ENE","29 km/h","0.4 mm","85%","100%","1007 mb",Excellent,"2019-09-30"
"18:00","10 °c","7 °c","23 km/h from ENE","28 km/h","0.2 mm","80%","100%","1006 mb",Excellent,"2019-09-30"
"21:00","9 °c","6 °c","23 km/h from ENE","31 km/h","0.2 mm","80%","100%","1006 mb",Poor,"2019-09-30"
"00:00","9 °c","6 °c","22 km/h from ENE","28 km/h","0.0 mm","89%","100%","1005 mb",Excellent,"2019-10-01"
"03:00","8 °c","5 °c","24 km/h from ENE","31 km/h","0.8 mm","84%","100%","1004 mb",Excellent,"2019-10-01"
"06:00","8 °c","4 °c","22 km/h from NE","30 km/h","0.0 mm","80%","100%","1004 mb",Excellent,"2019-10-01"
"09:00","8 °c","5 °c","21 km/h from NE","25 km/h","0.0 mm","73%","90%","1006 mb",Excellent,"2019-10-01"
"12:00","9 °c","7 °c","21 km/h from NE","24 km/h","0.0 mm","64%","97%","1007 mb",Excellent,"2019-10-01"
"15:00","9 °c","7 °c","15 km/h from NE","17 km/h","0.0 mm","61%","68%","1008 mb",Excellent,"2019-10-01"
"18:00","8 °c","6 °c","10 km/h from N","15 km/h","0.0 mm","62%","53%","1010 mb",Excellent,"2019-10-01"
"21:00","7 °c","5 °c","9 km/h from N","14 km/h","0.0 mm","64%","36%","1013 mb",Excellent,"2019-10-01"
"00:00","5 °c","3 °c","12 km/h from NW","18 km/h","0.0 mm","75%","2%","1014 mb",Excellent,"2019-10-02"
"03:00","4 °c","1 °c","14 km/h from WNW","23 km/h","0.0 mm","74%","4%","1016 mb",Excellent,"2019-10-02"
"06:00","4 °c","1 °c","12 km/h from W","19 km/h","0.0 mm","78%","0%","1016 mb",Excellent,"2019-10-02"
"09:00","6 °c","3 °c","17 km/h from W","20 km/h","0.0 mm","68%","7%","1018 mb",Excellent,"2019-10-02"
"12:00","10 °c","8 °c","14 km/h from WNW","17 km/h","0.0 mm","61%","24%","1020 mb",Excellent,"2019-10-02"
"15:00","11 °c","10 °c","12 km/h from WNW","13 km/h","0.0 mm","59%","12%","1020 mb",Excellent,"2019-10-02"
"18:00","8 °c","7 °c","6 km/h from WNW","10 km/h","0.0 mm","69%","8%","1021 mb",Excellent,"2019-10-02"
"21:00","6 °c","4 °c","7 km/h from SW","14 km/h","0.0 mm","74%","16%","1022 mb",Excellent,"2019-10-02"
"00:00","5 °c","5 °c","4 km/h from SSW","6 km/h","0.0 mm","76%","10%","1021 mb",Excellent,"2019-10-03"
"03:00","4 °c","4 °c","3 km/h from S","5 km/h","0.0 mm","77%","21%","1020 mb",Excellent,"2019-10-03"
"06:00","5 °c","4 °c","4 km/h from SE","7 km/h","0.0 mm","76%","10%","1017 mb",Excellent,"2019-10-03"
"09:00","8 °c","7 °c","5 km/h from ESE","6 km/h","0.0 mm","69%","49%","1016 mb",Excellent,"2019-10-03"
"12:00","10 °c","9 °c","9 km/h from S","10 km/h","0.0 mm","60%","8%","1014 mb",Excellent,"2019-10-03"
"15:00","11 °c","10 °c","9 km/h from SSE","11 km/h","0.2 mm","66%","70%","1010 mb",Good,"2019-10-03"
"18:00","9 °c","8 °c","6 km/h from ESE","8 km/h","2.9 mm","90%","100%","1008 mb",Good,"2019-10-03"
"21:00","5 °c","5 °c","6 km/h from SW","8 km/h","0.4 mm","89%","95%","1007 mb",Poor,"2019-10-03"
"00:00","9 °c","7 °c","17 km/h from E","22 km/h","10.7 mm","94%","100%","1002 mb",Good,"2019-10-04"
"03:00","9 °c","8 °c","8 km/h from E","10 km/h","1.2 mm","95%","98%","1001 mb",Excellent,"2019-10-04"
"06:00","10 °c","9 °c","4 km/h from E","6 km/h","0.0 mm","94%","98%","1002 mb",Poor,"2019-10-04"
"09:00","11 °c","9 °c","11 km/h from E","13 km/h","0.2 mm","92%","98%","1003 mb",Poor,"2019-10-04"
"12:00","12 °c","9 °c","19 km/h from E","23 km/h","0.5 mm","90%","100%","1006 mb",Poor,"2019-10-04"
"15:00","11 °c","9 °c","22 km/h from E","28 km/h","0.2 mm","89%","100%","1007 mb",Poor,"2019-10-04"
"18:00","11 °c","9 °c","16 km/h from ENE","24 km/h","0.0 mm","92%","100%","1008 mb",Excellent,"2019-10-04"
"21:00","11 °c","9 °c","17 km/h from E","25 km/h","0.0 mm","87%","100%","1010 mb",Excellent,"2019-10-04"
"00:00","8 °c","6 °c","10 km/h from ENE","17 km/h","0.0 mm","86%","91%","1014 mb",Excellent,"2019-10-05"
"03:00","8 °c","7 °c","8 km/h from ENE","11 km/h","0.0 mm","88%","100%","1014 mb",Excellent,"2019-10-05"
"06:00","7 °c","6 °c","8 km/h from ENE","12 km/h","0.0 mm","92%","79%","1014 mb",Excellent,"2019-10-05"
"09:00","10 °c","8 °c","8 km/h from ENE","9 km/h","0.0 mm","87%","52%","1014 mb",Excellent,"2019-10-05"
"12:00","12 °c","10 °c","16 km/h from ESE","19 km/h","0.0 mm","77%","80%","1013 mb",Excellent,"2019-10-05"
"15:00","12 °c","11 °c","16 km/h from SE","21 km/h","0.1 mm","78%","61%","1012 mb",Excellent,"2019-10-05"
"18:00","11 °c","8 °c","20 km/h from SE","29 km/h","2.2 mm","88%","100%","1010 mb",Excellent,"2019-10-05"
"21:00","6 °c","6 °c","23 km/h from ESE","32 km/h","4.5 mm","89%","100%","1010 mb",Good,"2019-10-05"
"00:00","11 °c","8 °c","28 km/h from SE","38 km/h","14.9 mm","90%","100%","1009 mb",Good,"2019-10-06"
"03:00","11 °c","9 °c","17 km/h from SSE","24 km/h","3.1 mm","90%","100%","1008 mb",Good,"2019-10-06"
"06:00","11 °c","10 °c","6 km/h from SSW","8 km/h","3.4 mm","94%","100%","1008 mb",Good,"2019-10-06"
"09:00","12 °c","11 °c","9 km/h from W","11 km/h","1.0 mm","93%","100%","1010 mb",Excellent,"2019-10-06"
"12:00","13 °c","12 °c","9 km/h from W","11 km/h","1.4 mm","87%","94%","1012 mb",Excellent,"2019-10-06"
"15:00","14 °c","14 °c","6 km/h from WNW","9 km/h","1.0 mm","79%","60%","1013 mb",Excellent,"2019-10-06"
"18:00","12 °c","12 °c","4 km/h from SSE","6 km/h","1.6 mm","86%","83%","1014 mb",Excellent,"2019-10-06"
"21:00","10 °c","10 °c","5 km/h from SSE","9 km/h","0.0 mm","91%","19%","1016 mb",Excellent,"2019-10-06"
"00:00","10 °c","7 °c","24 km/h from SE","36 km/h","0.0 mm","80%","37%","1014 mb",Excellent,"2019-10-07"
"03:00","9 °c","7 °c","22 km/h from SSE","35 km/h","0.0 mm","79%","71%","1012 mb",Excellent,"2019-10-07"
"06:00","9 °c","7 °c","15 km/h from SE","24 km/h","0.8 mm","87%","100%","1009 mb",Excellent,"2019-10-07"
"09:00","10 °c","8 °c","19 km/h from SSE","27 km/h","4.6 mm","84%","100%","1006 mb",Good,"2019-10-07"
"12:00","12 °c","10 °c","23 km/h from S","32 km/h","4.6 mm","82%","51%","1004 mb",Excellent,"2019-10-07"
"15:00","12 °c","10 °c","14 km/h from SW","19 km/h","1.4 mm","83%","70%","1002 mb",Excellent,"2019-10-07"
"18:00","11 °c","8 °c","16 km/h from SW","27 km/h","1.2 mm","84%","76%","1003 mb",Excellent,"2019-10-07"
"21:00","10 °c","7 °c","18 km/h from SW","30 km/h","0.0 mm","87%","24%","1003 mb",Excellent,"2019-10-07"
"00:00","10 °c","7 °c","26 km/h from SW","39 km/h","0.0 mm","86%","68%","1001 mb",Excellent,"2019-10-08"
"03:00","10 °c","7 °c","29 km/h from SW","41 km/h","0.0 mm","84%","69%","999 mb",Excellent,"2019-10-08"
"06:00","9 °c","6 °c","33 km/h from SW","51 km/h","0.0 mm","82%","59%","998 mb",Excellent,"2019-10-08"
"09:00","11 °c","7 °c","32 km/h from SW","39 km/h","0.1 mm","73%","81%","997 mb",Excellent,"2019-10-08"
"12:00","12 °c","9 °c","38 km/h from SW","44 km/h","0.1 mm","67%","70%","995 mb",Excellent,"2019-10-08"
"15:00","11 °c","8 °c","33 km/h from SW","41 km/h","0.1 mm","75%","100%","994 mb",Excellent,"2019-10-08"
"18:00","10 °c","7 °c","27 km/h from WSW","37 km/h","0.2 mm","81%","95%","993 mb",Poor,"2019-10-08"
"21:00","9 °c","6 °c","23 km/h from WSW","37 km/h","0.2 mm","81%","82%","995 mb",Excellent,"2019-10-08"
"00:00","10 °c","6 °c","24 km/h from WSW","36 km/h","1.3 mm","81%","90%","993 mb",Excellent,"2019-10-09"
"03:00","10 °c","6 °c","26 km/h from WSW","38 km/h","0.2 mm","82%","89%","993 mb",Excellent,"2019-10-09"
"06:00","9 °c","6 °c","26 km/h from WSW","36 km/h","0.0 mm","84%","100%","993 mb",Excellent,"2019-10-09"
"09:00","10 °c","7 °c","26 km/h from WSW","33 km/h","0.5 mm","79%","79%","994 mb",Poor,"2019-10-09"
"12:00","11 °c","8 °c","31 km/h from WSW","36 km/h","0.0 mm","70%","65%","994 mb",Excellent,"2019-10-09"
"15:00","12 °c","9 °c","27 km/h from WSW","32 km/h","0.2 mm","68%","61%","994 mb",Excellent,"2019-10-09"
"18:00","10 °c","6 °c","25 km/h from WSW","35 km/h","0.0 mm","82%","100%","994 mb",Excellent,"2019-10-09"
"21:00","9 °c","5 °c","23 km/h from WSW","36 km/h","0.1 mm","77%","89%","995 mb",Excellent,"2019-10-09"
"00:00","10 °c","6 °c","30 km/h from WSW","41 km/h","0.0 mm","82%","98%","995 mb",Excellent,"2019-10-10"
"03:00","10 °c","6 °c","31 km/h from WSW","44 km/h","0.3 mm","82%","100%","996 mb",Poor,"2019-10-10"
"06:00","10 °c","7 °c","28 km/h from WSW","38 km/h","1.7 mm","89%","76%","998 mb",Excellent,"2019-10-10"
"09:00","11 °c","8 °c","31 km/h from WSW","39 km/h","0.7 mm","82%","77%","1001 mb",Poor,"2019-10-10"
"12:00","12 °c","9 °c","31 km/h from WSW","37 km/h","1.1 mm","74%","82%","1003 mb",Excellent,"2019-10-10"
"15:00","12 °c","10 °c","23 km/h from SW","27 km/h","0.1 mm","73%","100%","1002 mb",Excellent,"2019-10-10"
"18:00","11 °c","8 °c","20 km/h from SW","28 km/h","2.6 mm","91%","100%","1001 mb",Good,"2019-10-10"
"21:00","6 °c","6 °c","16 km/h from SW","24 km/h","3.1 mm","93%","100%","999 mb",Good,"2019-10-10"
"00:00","11 °c","8 °c","22 km/h from SW","32 km/h","3.1 mm","90%","64%","998 mb",Excellent,"2019-10-11"
"03:00","10 °c","7 °c","25 km/h from SW","38 km/h","0.1 mm","86%","52%","998 mb",Excellent,"2019-10-11"
"06:00","9 °c","6 °c","29 km/h from SW","43 km/h","0.0 mm","84%","31%","999 mb",Excellent,"2019-10-11"
"09:00","11 °c","7 °c","32 km/h from SW","40 km/h","0.0 mm","77%","23%","999 mb",Excellent,"2019-10-11"
"12:00","12 °c","10 °c","33 km/h from WSW","38 km/h","0.0 mm","68%","65%","1000 mb",Excellent,"2019-10-11"
